DateOfDeparture,Departure,CityDeparture,LongitudeDeparture,LatitudeDeparture,Arrival,CityArrival,LongitudeArrival,LatitudeArrival,WeeksToDeparture,std_wtd,PAX
2012-04-18,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.28571428571,5.66267905376,3
2012-03-27,LAS,Las Vegas,36.080056,-115.15225,ORD,Chicago,41.978603,-87.904842,14.0740740741,9.69903217188,0
2011-10-29,DEN,Denver,39.861656,-104.673178,ORD,Chicago,41.978603,-87.904842,10.4736842105,8.04410357586,2
2012-03-24,LGA,New York,40.777245,-73.872608,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.94444444444,6.17844661823,5
2012-09-22,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,14.1111111111,10.8284999079,0
2012-07-04,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,11.88,8.48685257717,0
2012-08-28,BOS,Boston,42.364347,-71.005181,LAX,Los Angeles,33.942536,-118.408075,12.8846153846,8.22837492134,0
2011-09-30,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,13.7,9.03689754514,1
2011-11-07,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,10.8181818182,8.47200636065,7
2012-11-10,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,17.0,11.7576538579,6
2012-07-16,PHX,Phoenix,33.434278,-112.011583,ORD,Chicago,41.978603,-87.904842,10.7272727273,6.9156951803,0
2012-08-02,LAS,Las Vegas,36.080056,-115.15225,SFO,San Francisco,37.618972,-122.374889,13.0,8.96495233509,6
2013-01-03,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,16.8387096774,11.6278309075,5
2012-08-11,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,14.275862069,9.01544924688,5
2012-04-28,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.06666666667,4.58984386082,2
2012-10-19,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,10.7619047619,7.50269792744,6
2011-11-06,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,8.9375,7.20618946925,5
2012-07-16,DEN,Denver,39.861656,-104.673178,SEA,Seattle,47.449,-122.309306,11.68,8.22962129546,6
2012-07-28,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,14.0,11.0621141908,6
2012-05-07,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,6.8125,5.08879488026,3
2012-06-07,SEA,Seattle,47.449,-122.309306,SFO,San Francisco,37.618972,-122.374889,9.52631578947,6.65305628225,3
2011-10-16,DEN,Denver,39.861656,-104.673178,PHX,Phoenix,33.434278,-112.011583,11.5,8.00446304079,6
2012-11-26,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,13.962962963,11.0156583709,6
2013-01-06,MCO,Orlando,28.429394,-81.308994,PHL,Philadelphia,39.871944,-75.241139,12.88,8.87092629511,5
2012-12-20,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,14.1739130435,12.3201688813,3
2012-10-16,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,13.875,10.6905586139,5
2012-06-14,LAX,Los Angeles,33.942536,-118.408075,BOS,Boston,42.364347,-71.005181,11.9545454545,9.60891090765,3
2012-05-04,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,11.8695652174,8.31922389205,1
2012-01-09,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,11.875,7.89778449947,7
2012-04-05,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,9.61111111111,7.38152613655,6
2013-02-28,ORD,Chicago,41.978603,-87.904842,DFW,Dallas-Fort Worth,32.896828,-97.037997,8.6875,6.56981734906,7
2012-04-18,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,12.3043478261,8.77203605788,3
2012-12-24,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,11.1578947368,7.69027638497,2
2012-07-29,IAH,Houston,29.984433,-95.341442,ORD,Chicago,41.978603,-87.904842,13.84,10.796141286,5
2012-03-10,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,13.24,9.45286552674,3
2012-06-20,ATL,Atlanta,33.636719,-84.428067,EWR,Newark,40.6925,-74.168667,12.1304347826,10.9016443623,6
2012-11-02,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,13.6818181818,10.8776151257,5
2013-01-20,DFW,Dallas-Fort Worth,32.896828,-97.037997,LGA,New York,40.777245,-73.872608,8.125,5.77205913576,5
2012-03-13,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,7.0,4.472135955,7
2012-05-26,DFW,Dallas-Fort Worth,32.896828,-97.037997,PHL,Philadelphia,39.871944,-75.241139,9.71428571429,11.7566908703,4
2012-12-13,PHX,Phoenix,33.434278,-112.011583,DEN,Denver,39.861656,-104.673178,8.47368421053,6.23937693695,3
2012-08-12,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,14.2068965517,10.7516753191,3
2012-01-02,JFK,New York,40.639751,-73.778925,MIA,Miami,25.79325,-80.290556,17.25,11.6750650044,6
2012-06-21,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,13.962962963,10.8503154207,1
2012-09-27,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.005181,6.15384615385,5.66930556956,1
2012-02-29,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,15.1428571429,10.8481583544,3
2011-10-14,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,12.1739130435,8.68463729244,3
2013-02-21,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,10.0588235294,7.95668420445,3
2011-12-09,DEN,Denver,39.861656,-104.673178,DFW,Dallas-Fort Worth,32.896828,-97.037997,11.9545454545,8.88271340316,6
2012-07-12,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.005181,12.8695652174,10.712373253,6
2012-02-28,EWR,Newark,40.6925,-74.168667,LAX,Los Angeles,33.942536,-118.408075,11.5263157895,10.1289926068,5
2012-04-30,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,7.875,5.34009987422,6
2012-09-14,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,9.42105263158,6.21213677207,3
2012-02-09,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,7.0,5.2025634707,6
2012-06-19,EWR,Newark,40.6925,-74.168667,MCO,Orlando,28.429394,-81.308994,14.0,11.0084142902,0
2013-02-02,MSP,Minneapolis,44.881956,-93.221767,ATL,Atlanta,33.636719,-84.428067,9.47368421053,6.50101206696,2
2012-11-28,IAH,Houston,29.984433,-95.341442,ORD,Chicago,41.978603,-87.904842,9.75,9.78093383408,0
2012-01-20,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,10.0555555556,9.0779125757,7
2013-02-01,SFO,San Francisco,37.618972,-122.374889,ORD,Chicago,41.978603,-87.904842,13.3333333333,13.0243361955,7
2012-01-08,ORD,Chicago,41.978603,-87.904842,IAH,Houston,29.984433,-95.341442,11.9090909091,8.75545593662,0
2012-01-01,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,15.0689655172,10.2849787641,0
2012-02-04,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,6.66666666667,5.15810630038,4
2012-03-13,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,7.86666666667,7.72626935171,3
2012-01-18,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,16.0,12.085804345,3
2012-12-22,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,15.3928571429,11.4288111747,5
2012-12-12,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,6.33333333333,4.90869005899,0
2012-09-12,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,15.037037037,10.8821713101,6
2011-12-02,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,12.5,11.1378917026,3
2012-09-03,ORD,Chicago,41.978603,-87.904842,DEN,Denver,39.861656,-104.673178,12.9130434783,10.0991135681,5
2012-04-08,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAS,Las Vegas,36.080056,-115.15225,10.0555555556,8.24244554102,2
2011-12-07,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,16.46875,11.7500428963,3
2012-07-11,ORD,Chicago,41.978603,-87.904842,MSP,Minneapolis,44.881956,-93.221767,10.3157894737,8.41990123708,7
2012-09-27,EWR,Newark,40.6925,-74.168667,ATL,Atlanta,33.636719,-84.428067,10.3,8.47969711475,3
2012-07-19,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,14.8620689655,9.83334029111,6
2011-10-04,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,11.3333333333,7.68331525667,3
2012-02-17,PHL,Philadelphia,39.871944,-75.241139,ORD,Chicago,41.978603,-87.904842,11.4210526316,9.75998514044,3
2011-12-13,BOS,Boston,42.364347,-71.005181,ATL,Atlanta,33.636719,-84.428067,9.5,9.58092467599,6
2013-02-17,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,14.16,10.8,6
2013-01-07,SFO,San Francisco,37.618972,-122.374889,BOS,Boston,42.364347,-71.005181,11.7272727273,8.80574389482,0
2011-10-19,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,11.4761904762,8.45942697598,6
2012-12-28,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,14.1153846154,10.4358111255,5
2012-09-13,ORD,Chicago,41.978603,-87.904842,SFO,San Francisco,37.618972,-122.374889,16.7058823529,11.461475424,7
2012-02-07,MIA,Miami,25.79325,-80.290556,LGA,New York,40.777245,-73.872608,13.0,12.9828947294,0
2012-09-17,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,14.1481481481,10.8970839561,7
2012-08-13,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.290556,16.2258064516,11.1226785665,6
2011-12-14,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,8.26666666667,7.15608299348,7
2011-11-19,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278,-112.011583,14.7407407407,10.6720072101,5
2011-09-03,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,13.1538461538,8.32678717246,2
2012-01-10,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,7.83333333333,5.74200211035,6
2012-02-12,DEN,Denver,39.861656,-104.673178,ORD,Chicago,41.978603,-87.904842,14.6,12.3288280059,0
2011-12-13,DEN,Denver,39.861656,-104.673178,SFO,San Francisco,37.618972,-122.374889,8.83333333333,5.94336011123,6
2012-09-10,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,8.85,6.31851914696,7
2012-03-18,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364347,-71.005181,12.9130434783,10.6852193727,6
2013-02-22,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,10.9523809524,8.38734874961,1
2011-12-26,ORD,Chicago,41.978603,-87.904842,ATL,Atlanta,33.636719,-84.428067,10.6818181818,8.3858518245,5
2011-09-24,MSP,Minneapolis,44.881956,-93.221767,DEN,Denver,39.861656,-104.673178,11.3333333333,8.29055687715,2
2013-01-05,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861656,-104.673178,11.5263157895,10.6893946459,2
2013-02-14,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,9.78947368421,7.01252013163,3
2012-05-26,ATL,Atlanta,33.636719,-84.428067,BOS,Boston,42.364347,-71.005181,14.2173913043,12.3765045798,5
2013-02-21,SEA,Seattle,47.449,-122.309306,LAX,Los Angeles,33.942536,-118.408075,10.3333333333,7.98528057631,6
2012-10-08,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278,-112.011583,14.1428571429,13.7669376198,6
2012-12-06,LAS,Las Vegas,36.080056,-115.15225,LAX,Los Angeles,33.942536,-118.408075,14.625,12.0499413673,0
2013-01-03,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,18.0625,12.988673726,5
2012-01-25,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,14.2142857143,9.35456768151,6
2011-10-14,ORD,Chicago,41.978603,-87.904842,BOS,Boston,42.364347,-71.005181,12.2,7.71362431027,7
2012-08-01,LAX,Los Angeles,33.942536,-118.408075,IAH,Houston,29.984433,-95.341442,12.7307692308,8.08731199995,0
2012-11-04,MIA,Miami,25.79325,-80.290556,JFK,New York,40.639751,-73.778925,14.724137931,10.340269932,0
2011-12-22,SEA,Seattle,47.449,-122.309306,ORD,Chicago,41.978603,-87.904842,15.1785714286,11.2218489644,5
2012-05-16,ORD,Chicago,41.978603,-87.904842,SEA,Seattle,47.449,-122.309306,14.7307692308,11.4806191203,6
2011-09-01,DFW,Dallas-Fort Worth,32.896828,-97.037997,ATL,Atlanta,33.636719,-84.428067,12.25,8.10394428926,7
2012-08-21,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,15.8709677419,10.474546722,0
2011-11-01,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,15.8125,9.90092045249,0
2012-03-12,ATL,Atlanta,33.636719,-84.428067,MSP,Minneapolis,44.881956,-93.221767,8.84210526316,6.95432046281,6
2012-06-27,EWR,Newark,40.6925,-74.168667,SFO,San Francisco,37.618972,-122.374889,11.875,7.64604188595,6
2012-06-13,LAS,Las Vegas,36.080056,-115.15225,DEN,Denver,39.861656,-104.673178,12.96,8.52682043124,0
2012-11-16,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,12.1666666667,8.21275077927,7
2012-10-04,ATL,Atlanta,33.636719,-84.428067,SFO,San Francisco,37.618972,-122.374889,9.94444444444,8.58502267784,0
2011-11-06,ORD,Chicago,41.978603,-87.904842,LGA,New York,40.777245,-73.872608,10.0,8.74793208647,1
2012-02-22,DEN,Denver,39.861656,-104.673178,MSP,Minneapolis,44.881956,-93.221767,7.4,5.32916503779,6
2012-01-14,MSP,Minneapolis,44.881956,-93.221767,ORD,Chicago,41.978603,-87.904842,12.4210526316,12.4780509049,2
2011-12-01,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,10.2857142857,8.17400059422,3
2013-03-02,PHX,Phoenix,33.434278,-112.011583,ORD,Chicago,41.978603,-87.904842,13.52,10.012991561,5
2012-02-01,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,14.4782608696,13.0901405132,7
2011-12-19,MCO,Orlando,28.429394,-81.308994,ATL,Atlanta,33.636719,-84.428067,10.8636363636,7.16669183525,6
2011-11-04,LAX,Los Angeles,33.942536,-118.408075,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.5172413793,9.18702769303,3
2012-05-30,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,17.2424242424,11.48648745,7
2012-05-24,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,9.73684210526,7.10119008229,6
2012-08-24,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,10.347826087,7.17070235974,0
2012-11-18,IAH,Houston,29.984433,-95.341442,LAX,Los Angeles,33.942536,-118.408075,19.2058823529,13.338891444,5
2012-12-11,BOS,Boston,42.364347,-71.005181,PHL,Philadelphia,39.871944,-75.241139,7.23076923077,6.05741757619,3
2013-01-27,JFK,New York,40.639751,-73.778925,LAS,Las Vegas,36.080056,-115.15225,12.7083333333,9.31795446234,7
2011-12-17,ORD,Chicago,41.978603,-87.904842,PHX,Phoenix,33.434278,-112.011583,10.2857142857,6.66440437806,2
2012-01-21,DEN,Denver,39.861656,-104.673178,ORD,Chicago,41.978603,-87.904842,11.5238095238,8.20133554745,2
2012-05-17,ATL,Atlanta,33.636719,-84.428067,MIA,Miami,25.79325,-80.290556,8.52631578947,6.37153758743,6
2013-02-02,DFW,Dallas-Fort Worth,32.896828,-97.037997,BOS,Boston,42.364347,-71.005181,7.16666666667,5.60573299616,2
2012-02-18,SFO,San Francisco,37.618972,-122.374889,EWR,Newark,40.6925,-74.168667,9.94736842105,7.64107092705,5
2012-07-11,LGA,New York,40.777245,-73.872608,ORD,Chicago,41.978603,-87.904842,12.2272727273,9.94715474123,1
2011-09-14,SFO,San Francisco,37.618972,-122.374889,DEN,Denver,39.861656,-104.673178,11.7083333333,7.43949020382,6
2012-09-17,IAH,Houston,29.984433,-95.341442,LAX,Los Angeles,33.942536,-118.408075,13.2222222222,9.77175416633,0
2012-03-30,BOS,Boston,42.364347,-71.005181,EWR,Newark,40.6925,-74.168667,7.5,4.7609522857,6
2012-11-08,CLT,Charlotte,35.214,-80.943139,LGA,New York,40.777245,-73.872608,7.61111111111,5.34832451927,6
2012-02-09,DEN,Denver,39.861656,-104.673178,LAX,Los Angeles,33.942536,-118.408075,13.0869565217,10.0946117197,6
2012-07-29,BOS,Boston,42.364347,-71.005181,LGA,New York,40.777245,-73.872608,6.23076923077,4.22598797431,2
2013-01-03,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,14.0769230769,11.7129776809,3
2012-01-30,LAX,Los Angeles,33.942536,-118.408075,JFK,New York,40.639751,-73.778925,14.52,12.0212312181,1
2012-12-27,ATL,Atlanta,33.636719,-84.428067,PHL,Philadelphia,39.871944,-75.241139,9.25,7.20288684816,0
2012-11-02,LGA,New York,40.777245,-73.872608,MIA,Miami,25.79325,-80.290556,16.2,11.7514489202,6
2012-10-07,IAH,Houston,29.984433,-95.341442,LAX,Los Angeles,33.942536,-118.408075,12.625,8.81112192432,3
2013-01-31,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,14.6666666667,11.1940918483,7
2012-03-08,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,8.42857142857,7.87121616753,6
2012-11-02,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,10.3333333333,9.0813318536,0
2012-12-16,LAX,Los Angeles,33.942536,-118.408075,ORD,Chicago,41.978603,-87.904842,16.40625,10.570376668,3
2011-12-06,DTW,Detroit,42.212444,-83.353389,ORD,Chicago,41.978603,-87.904842,11.0,11.4600756251,3
2013-02-10,PHL,Philadelphia,39.871944,-75.241139,BOS,Boston,42.364347,-71.005181,8.13333333333,9.03854181244,5
2013-01-08,ORD,Chicago,41.978603,-87.904842,LAX,Los Angeles,33.942536,-118.408075,15.8518518519,12.2904080914,3
2011-10-18,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,15.1,9.69660445368,0
2011-09-24,LAX,Los Angeles,33.942536,-118.408075,EWR,Newark,40.6925,-74.168667,14.3448275862,8.91738215137,6
2011-11-29,DFW,Dallas-Fort Worth,32.896828,-97.037997,ORD,Chicago,41.978603,-87.904842,8.85,6.26834150818,7
2012-01-21,BOS,Boston,42.364347,-71.005181,ORD,Chicago,41.978603,-87.904842,8.75,6.68829823896,5
2012-06-07,SFO,San Francisco,37.618972,-122.374889,LAX,Los Angeles,33.942536,-118.408075,12.0384615385,8.44028800092,1
2012-07-04,ATL,Atlanta,33.636719,-84.428067,DEN,Denver,39.861656,-104.673178,12.6086956522,9.08414768321,5
2012-03-12,LAX,Los Angeles,33.942536,-118.408075,LAS,Las Vegas,36.080056,-115.15225,12.7692307692,9.93300636185,3
2012-03-09,MIA,Miami,25.79325,-80.290556,ATL,Atlanta,33.636719,-84.428067,11.1904761905,9.16852794956,0
2012-09-24,JFK,New York,40.639751,-73.778925,SFO,San Francisco,37.618972,-122.374889,18.3783783784,11.5237709669,7
2012-08-27,BOS,Boston,42.364347,-71.005181,PHL,Philadelphia,39.871944,-75.241139,8.4,7.17933542487,6
2012-12-17,DFW,Dallas-Fort Worth,32.896828,-97.037997,SFO,San Francisco,37.618972,-122.374889,9.66666666667,7.20647856677,6
2012-09-13,SFO,San Francisco,37.618972,-122.374889,LAS,Las Vegas,36.080056,-115.15225,17.1515151515,11.3911182839,6
2012-10-16,PHL,Philadelphia,39.871944,-75.241139,ATL,Atlanta,33.636719,-84.428067,9.47058823529,7.63313211482,3
2011-11-01,SFO,San Francisco,37.618972,-122.374889,ATL,Atlanta,33.636719,-84.428067,11.2727272727,7.82049698933,5
2013-01-23,LAX,Los Angeles,33.942536,-118.408075,SEA,Seattle,47.449,-122.309306,10.6086956522,7.68551843898,6
2012-06-30,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,11.619047619,8.41116038651,2
2012-07-16,BOS,Boston,42.364347,-71.005181,SFO,San Francisco,37.618972,-122.374889,10.7272727273,6.9156951803,3
2013-01-18,MCO,Orlando,28.429394,-81.308994,EWR,Newark,40.6925,-74.168667,12.7916666667,9.21708794278,6
2012-01-06,LGA,New York,40.777245,-73.872608,ATL,Atlanta,33.636719,-84.428067,9.41176470588,9.34785285192,3
2011-10-24,BOS,Boston,42.364347,-71.005181,LAX,Los Angeles,33.942536,-118.408075,11.5652173913,7.51861983803,3
2012-09-11,ATL,Atlanta,33.636719,-84.428067,LAX,Los Angeles,33.942536,-118.408075,13.0909090909,11.1479619786,6
2011-11-28,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,14.4642857143,9.89381453927,7
2012-08-15,ORD,Chicago,41.978603,-87.904842,PHL,Philadelphia,39.871944,-75.241139,13.4166666667,10.0473516591,3
2012-11-01,LAS,Las Vegas,36.080056,-115.15225,DFW,Dallas-Fort Worth,32.896828,-97.037997,13.4166666667,10.4003205079,0
2013-02-11,PHX,Phoenix,33.434278,-112.011583,DEN,Denver,39.861656,-104.673178,9.15789473684,5.89974724407,6
2011-10-05,DFW,Dallas-Fort Worth,32.896828,-97.037997,LAX,Los Angeles,33.942536,-118.408075,10.15,7.10281634283,3
2011-10-14,LGA,New York,40.777245,-73.872608,BOS,Boston,42.364347,-71.005181,7.94117647059,6.37838722009,7
2011-10-07,EWR,Newark,40.6925,-74.168667,ORD,Chicago,41.978603,-87.904842,10.8636363636,8.75211786367,7
2012-07-17,DTW,Detroit,42.212444,-83.353389,ATL,Atlanta,33.636719,-84.428067,7.5625,4.87125924856,6
2012-10-16,LAX,Los Angeles,33.942536,-118.408075,SFO,San Francisco,37.618972,-122.374889,15.0344827586,11.9148249751,1
2013-01-06,BOS,Boston,42.364347,-71.005181,LAX,Los Angeles,33.942536,-118.408075,11.7727272727,8.85293504294,6
2012-12-28,IAH,Houston,29.984433,-95.341442,LAX,Los Angeles,33.942536,-118.408075,14.4,11.811011811,5
2012-08-10,ATL,Atlanta,33.636719,-84.428067,ORD,Chicago,41.978603,-87.904842,9.57142857143,6.9178857216,3
2012-09-01,DTW,Detroit,42.212444,-83.353389,LGA,New York,40.777245,-73.872608,12.8,9.21502396452,5
2011-10-30,SFO,San Francisco,37.618972,-122.374889,JFK,New York,40.639751,-73.778925,13.64,9.71630931304,7
2012-11-26,LAX,Los Angeles,33.942536,-118.408075,ATL,Atlanta,33.636719,-84.428067,15.8,12.5955657222,3
2012-10-20,PHX,Phoenix,33.434278,-112.011583,DEN,Denver,39.861656,-104.673178,8.0,5.72712842531,2
2012-07-15,PHL,Philadelphia,39.871944,-75.241139,DFW,Dallas-Fort Worth,32.896828,-97.037997,7.5,4.7609522857,5
2013-01-27,LGA,New York,40.777245,-73.872608,DTW,Detroit,42.212444,-83.353389,9.63157894737,9.43522081421,5
2011-09-07,BOS,Boston,42.364347,-71.005181,PHL,Philadelphia,39.871944,-75.241139,7.78571428571,6.19153977902,3
2012-03-30,SEA,Seattle,47.449,-122.309306,DEN,Denver,39.861656,-104.673178,9.26315789474,6.07217794776,0
2012-10-21,PHL,Philadelphia,39.871944,-75.241139,MCO,Orlando,28.429394,-81.308994,17.0882352941,10.7826112738,3
2011-12-01,CLT,Charlotte,35.214,-80.943139,ATL,Atlanta,33.636719,-84.428067,8.0,7.0,6
